Source,Text,Link,Verb,Original_Form,Context
Abstract,"""MicroRNA-195 plays a tumor-suppressor role in human glioblastoma cells by targeting signaling pathways involved in cellular proliferation and invasion.""",https://pubmed.ncbi.nlm.nih.gov/22217655,arrest,arrested,mir-195 in glioblastoma cell lines robustly arrested cell cycle progression and significantly
Abstract,"""MicroRNA-195 plays a tumor-suppressor role in human glioblastoma cells by targeting signaling pathways involved in cellular proliferation and invasion.""",https://pubmed.ncbi.nlm.nih.gov/22217655,suggest,suggesting,"invasion of glioblastoma cells, suggesting that the down-regulation of"
Abstract,"""MicroRNA-195 plays a tumor-suppressor role in human glioblastoma cells by targeting signaling pathways involved in cellular proliferation and invasion.""",https://pubmed.ncbi.nlm.nih.gov/22217655,associate,associated,transformation of glioblastoma cells and could be a molecular signature associated with
Abstract,"""Modulation of cystatin C expression impairs the invasive and tumorigenic potential of human glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/12483523,suggest,suggest,of human glioblastoma cells and suggest that sense transcripts of cystatin c
Title,"""MUC4 modulates human glioblastoma cell proliferation and invasion by upregulating EGFR expression.""",https://pubmed.ncbi.nlm.nih.gov/24582898,upregulate,upregulating,modulates human glioblastoma cell proliferation and invasion by upregulating egfr expression.
Abstract,"""A mathematical model of glioblastoma tumor spheroid invasion in a three-dimensional in vitro experiment.""",https://pubmed.ncbi.nlm.nih.gov/17040992,conduct,conducted,"insight into glioblastoma invasion, we conducted experiments on the patterns of"
Title,"""Cyclin G2 promotes hypoxia-driven local invasion of glioblastoma by orchestrating cytoskeletal dynamics.""",https://pubmed.ncbi.nlm.nih.gov/24339739,orchestrate,orchestrating,invasion of glioblastoma by orchestrating cytoskeletal dynamics.
Abstract,"""Cyclin G2 promotes hypoxia-driven local invasion of glioblastoma by orchestrating cytoskeletal dynamics.""",https://pubmed.ncbi.nlm.nih.gov/24339739,modulate,modulating,"tumors including glioblastomas by modulating signal transduction and protein modification, yet"
Abstract,"""Cyclin G2 promotes hypoxia-driven local invasion of glioblastoma by orchestrating cytoskeletal dynamics.""",https://pubmed.ncbi.nlm.nih.gov/24339739,express,expressed,"in primary glioblastoma, cyclin g2 is abundantly expressed in severely hypoxic"
Title,"""Cancer stem-like cells of glioblastoma characteristically express MMP-13 and display highly invasive activity.""",https://pubmed.ncbi.nlm.nih.gov/20878060,express,express,cells of glioblastoma characteristically express mmp-13 and display highly invasive activity.
Abstract,"""Cancer stem-like cells of glioblastoma characteristically express MMP-13 and display highly invasive activity.""",https://pubmed.ncbi.nlm.nih.gov/20878060,implicate,implicated,nature of glioblastoma cells is also implicated in the failure of current
Title,"""Honokiol inhibits U87MG human glioblastoma cell invasion through endothelial cells by regulating membrane permeability and the epithelial-mesenchymal transition.""",https://pubmed.ncbi.nlm.nih.gov/24247297,regulate,regulating,mg human glioblastoma cell invasion through endothelial cells by regulating membrane permeability
Abstract,"""Altered transcriptional regulatory proteins in glioblastoma and YBX1 as a potential regulator of tumor invasion.""",https://pubmed.ncbi.nlm.nih.gov/31358880,grade,grade,"specimens of glioblastoma (gbm, who grade iv) and lower"
Title,"""Glioblastomas with and without peritumoral fluid-attenuated inversion recovery (FLAIR) hyperintensity present morphological and microstructural differences on conventional MR images.""",https://pubmed.ncbi.nlm.nih.gov/37495706,attenuate,attenuated,glioblastomas with and without peritumoral fluid-attenuated inversion recovery
Abstract,"""Glioblastomas with and without peritumoral fluid-attenuated inversion recovery (FLAIR) hyperintensity present morphological and microstructural differences on conventional MR images.""",https://pubmed.ncbi.nlm.nih.gov/37495706,attenuate,attenuated,objectives: glioblastoma (gb) without peritumoral fluid-attenuated inversion
Abstract,"""Glioblastomas with and without peritumoral fluid-attenuated inversion recovery (FLAIR) hyperintensity present morphological and microstructural differences on conventional MR images.""",https://pubmed.ncbi.nlm.nih.gov/37495706,show,show,statement: glioblastomas without peritumoral flair hyperintensity show less immature neovascularization and
Abstract,"""Glioblastomas with and without peritumoral fluid-attenuated inversion recovery (FLAIR) hyperintensity present morphological and microstructural differences on conventional MR images.""",https://pubmed.ncbi.nlm.nih.gov/37495706,show,showed,• glioblastomas without peritumoral flair hyperintensity showed less necrosis and contrast
Abstract,"""Glioblastomas with and without peritumoral fluid-attenuated inversion recovery (FLAIR) hyperintensity present morphological and microstructural differences on conventional MR images.""",https://pubmed.ncbi.nlm.nih.gov/37495706,have,had,• glioblastomas without peritumoral flair hyperintensity had less immature neovascularization and
Title,"""Patient-specific orthotopic glioblastoma xenograft models recapitulate the histopathology and biology of human glioblastomas in situ.""",https://pubmed.ncbi.nlm.nih.gov/23333277,recapitulate,recapitulate,specific orthotopic glioblastoma xenograft models recapitulate the histopathology and biology of human
Abstract,"""Patient-specific orthotopic glioblastoma xenograft models recapitulate the histopathology and biology of human glioblastomas in situ.""",https://pubmed.ncbi.nlm.nih.gov/23333277,use,using,of orthotopic glioblastoma (gbm) xenograft models using surgical samples of
Abstract,"""The secreted glycolytic enzyme GPI/AMF stimulates glioblastoma cell migration and invasion in an autocrine fashion but can have anti-proliferative effects.""",https://pubmed.ncbi.nlm.nih.gov/30053149,induce,induces,"in glioblastoma cells, hypoxia induces a flux shift from the"
Abstract,"""The secreted glycolytic enzyme GPI/AMF stimulates glioblastoma cell migration and invasion in an autocrine fashion but can have anti-proliferative effects.""",https://pubmed.ncbi.nlm.nih.gov/30053149,find,found,expression in glioblastomas was found to be associated with a worse patient
Abstract,"""The secreted glycolytic enzyme GPI/AMF stimulates glioblastoma cell migration and invasion in an autocrine fashion but can have anti-proliferative effects.""",https://pubmed.ncbi.nlm.nih.gov/30053149,stimulate,stimulated,amf reduced glioblastoma cell migration but in part stimulated proliferation.
Abstract,"""The secreted glycolytic enzyme GPI/AMF stimulates glioblastoma cell migration and invasion in an autocrine fashion but can have anti-proliferative effects.""",https://pubmed.ncbi.nlm.nih.gov/30053149,reduce,reduced,"invasive orthotopic glioblastoma model, gpi/amf knockdown reduced tumor cell"
Abstract,"""The secreted glycolytic enzyme GPI/AMF stimulates glioblastoma cell migration and invasion in an autocrine fashion but can have anti-proliferative effects.""",https://pubmed.ncbi.nlm.nih.gov/30053149,explain,explaining,"motogen for glioblastoma cells, explaining in part the association between glycolysis"
Title,"""The invasion promoting effect of microglia on glioblastoma cells is inhibited by cyclosporin A.""",https://pubmed.ncbi.nlm.nih.gov/17107968,inhibit,inhibited,microglia on glioblastoma cells is inhibited by cyclosporin a.
Abstract,"""The invasion promoting effect of microglia on glioblastoma cells is inhibited by cyclosporin A.""",https://pubmed.ncbi.nlm.nih.gov/17107968,inhibit,inhibited,-transfected glioblastoma cells in organotypic brain slices was significantly inhibited by
Abstract,"""The invasion promoting effect of microglia on glioblastoma cells is inhibited by cyclosporin A.""",https://pubmed.ncbi.nlm.nih.gov/17107968,lose,lost,effect on glioblastoma invasion was lost when glioblastoma cells were injected into
Abstract,"""The invasion promoting effect of microglia on glioblastoma cells is inhibited by cyclosporin A.""",https://pubmed.ncbi.nlm.nih.gov/17107968,inject,injected,lost when glioblastoma cells were injected into microglia-depleted brain slices
Title,"""MicroRNA-432 inhibits the aggressiveness of glioblastoma multiforme by directly targeting IGF-1R.""",https://pubmed.ncbi.nlm.nih.gov/31894251,target,targeting,aggressiveness of glioblastoma multiforme by directly targeting igf-1r.
Abstract,"""MicroRNA-432 inhibits the aggressiveness of glioblastoma multiforme by directly targeting IGF-1R.""",https://pubmed.ncbi.nlm.nih.gov/31894251,elucidate,elucidated,mir‑432 in glioblastoma multiforme (gbm) are yet to be elucidated
Abstract,"""Adenovirus-mediated delivery of CALR and MAGE-A3 inhibits invasion and angiogenesis of glioblastoma cell line U87.""",https://pubmed.ncbi.nlm.nih.gov/22293781,use,using,"to the glioblastoma cell line u87, using adenovirus (ad-"
Abstract,"""Adenovirus-mediated delivery of CALR and MAGE-A3 inhibits invasion and angiogenesis of glioblastoma cell line U87.""",https://pubmed.ncbi.nlm.nih.gov/22293781,transfecte,transfected,u87 glioblastoma cells were transfected with ad-green fluorescent protein
Abstract,"""Adenovirus-mediated delivery of CALR and MAGE-A3 inhibits invasion and angiogenesis of glioblastoma cell line U87.""",https://pubmed.ncbi.nlm.nih.gov/22293781,investigate,investigated,of u87 glioblastoma xenografts in nude mice were investigated.
Abstract,"""Effects of anti-angiogenesis on glioblastoma growth and migration: model to clinical predictions.""",https://pubmed.ncbi.nlm.nih.gov/25506702,cause,causes,glioblastoma multiforme (gbm) causes significant neurological morbidity and
Title,"""SPOCK1 is upregulated in recurrent glioblastoma and contributes to metastasis and Temozolomide resistance.""",https://pubmed.ncbi.nlm.nih.gov/26923184,contribute,contributes,in recurrent glioblastoma and contributes to metastasis and temozolomide resistance.
Abstract,"""Suppression of LIM Kinase 1 and LIM Kinase 2 Limits Glioblastoma Invasion.""",https://pubmed.ncbi.nlm.nih.gov/31641031,characterize,characterized,brain tumor glioblastoma (gbm) is characterized by rapid cellular infiltration
Abstract,"""Suppression of LIM Kinase 1 and LIM Kinase 2 Limits Glioblastoma Invasion.""",https://pubmed.ncbi.nlm.nih.gov/31641031,suggest,suggesting,"significantly diminishes glioblastoma invasion and spread, suggesting the potential value of"
Abstract,"""Editorial: on the road to multi-modal and pluri-disciplinary treatment of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19194651,represent,represent,"of which glioblastomas represent the ultimate grade of malignancy, they remain"
Abstract,"""Editorial: on the road to multi-modal and pluri-disciplinary treatment of glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/19194651,have,have,"indeed, glioblastoma patients have a median survival expectancy of only 14"
Title,"""ILK silencing inhibits migration and invasion of more invasive glioblastoma cells by downregulating ROCK1 and Fascin-1.""",https://pubmed.ncbi.nlm.nih.gov/32506247,downregulate,downregulating,more invasive glioblastoma cells by downregulating rock1 and fascin-1.
Abstract,"""ILK silencing inhibits migration and invasion of more invasive glioblastoma cells by downregulating ROCK1 and Fascin-1.""",https://pubmed.ncbi.nlm.nih.gov/32506247,express,express,"highly invasive glioblastoma a172 cells, which express ilk in much higher"
Abstract,"""ILK silencing inhibits migration and invasion of more invasive glioblastoma cells by downregulating ROCK1 and Fascin-1.""",https://pubmed.ncbi.nlm.nih.gov/32506247,elucidate,elucidate,behavior of glioblastoma cells in vitro and elucidate the underlying molecular mechanism
Title,"""Inhibition of Intermedin (Adrenomedullin 2) Suppresses the Growth of Glioblastoma and Increases the Antitumor Activity of Temozolomide.""",https://pubmed.ncbi.nlm.nih.gov/33298587,increase,increases,growth of glioblastoma and increases the antitumor activity of temozolomide.
Abstract,"""Lentivirus-mediated silencing of spindle and kinetochore-associated protein 1 inhibits the proliferation and invasion of neuronal glioblastoma cells.""",https://pubmed.ncbi.nlm.nih.gov/25573192,accomplish,accomplished,u251 human glioblastoma cell lines was accomplished using a lentivirus infection method
Abstract,"""IL-6 promotion of glioblastoma cell invasion and angiogenesis in U251 and T98G cell lines.""",https://pubmed.ncbi.nlm.nih.gov/20361349,play,plays,in human glioblastoma cells and plays an important role in malignant progression
Title,"""CD151-alpha3beta1 integrin complexes are prognostic markers of glioblastoma and cooperate with EGFR to drive tumor cell motility and invasion.""",https://pubmed.ncbi.nlm.nih.gov/26377974,cooperate,cooperate,markers of glioblastoma and cooperate with egfr to drive tumor cell motility
Abstract,"""CD151-alpha3beta1 integrin complexes are prognostic markers of glioblastoma and cooperate with EGFR to drive tumor cell motility and invasion.""",https://pubmed.ncbi.nlm.nih.gov/26377974,remain,remains,"progression of glioblastoma, however, remains largely unclear."
Abstract,"""CD151-alpha3beta1 integrin complexes are prognostic markers of glioblastoma and cooperate with EGFR to drive tumor cell motility and invasion.""",https://pubmed.ncbi.nlm.nih.gov/26377974,exhibit,exhibited,"elevated in glioblastomas at both protein and mrna levels, and exhibited"
