Source,Text,Link,Verb,Original_Form,Context
Abstract,"""Molecular genetic analysis of deep-seated glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/15325097,seat,seated,suggest that glioblastomas deep-seated in the thalamus and basal ganglia
Abstract,"""Molecular genetic analysis of deep-seated glioblastomas.""",https://pubmed.ncbi.nlm.nih.gov/15325097,originate,originate,where the glioblastomas originate may be associated with the genetic features.
Abstract,"""[Fluorescence guided resection of malignant brain tumors - breakthrough in the surgery of brain tumors].""",https://pubmed.ncbi.nlm.nih.gov/19513974,represent,represents,the glioblastoma itself represents the most unfavorable tumor.
Abstract,"""[Fluorescence guided resection of malignant brain tumors - breakthrough in the surgery of brain tumors].""",https://pubmed.ncbi.nlm.nih.gov/19513974,challenge,challenging,removal of glioblastomas is challenging due to their infiltrative growth pattern.
Abstract,"""Radiological assessment of necrosis in glioblastoma: variability and prognostic value.""",https://pubmed.ncbi.nlm.nih.gov/9561517,have,had,of supratentorial glioblastomas and had ct and/or mri with contrast medium before
Abstract,"""Identification of Potent VEGF Inhibitors for the Clinical Treatment of Glioblastoma, A Virtual Screening Approach.""",https://pubmed.ncbi.nlm.nih.gov/31554364,analyse,analysed,vegf in glioblastoma and positively can be further analysed through in vitro
Abstract,"""The expression level of sphingosine-1-phosphate receptor type 1 is related to MIB-1 labeling index and predicts survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/19937366,determine,determined,our human glioblastoma cases and determined the molecules that possibly influenced the
Abstract,"""The expression level of sphingosine-1-phosphate receptor type 1 is related to MIB-1 labeling index and predicts survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/19937366,determine,determined,of 38 glioblastomas were determined.
Abstract,"""The expression level of sphingosine-1-phosphate receptor type 1 is related to MIB-1 labeling index and predicts survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/19937366,show,showed,patients with glioblastomas showed that a high mib-1 li correlated with poor
Abstract,"""The expression level of sphingosine-1-phosphate receptor type 1 is related to MIB-1 labeling index and predicts survival of glioblastoma patients.""",https://pubmed.ncbi.nlm.nih.gov/19937366,result,resulting,"malignancy of glioblastomas, resulting in a poor survival."
Title,"""A Systematic Review on the Characteristics, Treatments and Outcomes of the Patients with Primary Spinal Glioblastomas or Gliosarcomas Reported in Literature until March 2015.""",https://pubmed.ncbi.nlm.nih.gov/26859136,report,reported,primary spinal glioblastomas or gliosarcomas reported in literature until march 2015.
Abstract,"""A Systematic Review on the Characteristics, Treatments and Outcomes of the Patients with Primary Spinal Glioblastomas or Gliosarcomas Reported in Literature until March 2015.""",https://pubmed.ncbi.nlm.nih.gov/26859136,report,reported,primary spinal glioblastomas (gb) or gliosarcomas (gs) reported
Abstract,"""A Systematic Review on the Characteristics, Treatments and Outcomes of the Patients with Primary Spinal Glioblastomas or Gliosarcomas Reported in Literature until March 2015.""",https://pubmed.ncbi.nlm.nih.gov/26859136,use,using,"cases of glioblastomas / gliosarcomas with primary spinal origin, using predefined"
Abstract,"""A Systematic Review on the Characteristics, Treatments and Outcomes of the Patients with Primary Spinal Glioblastomas or Gliosarcomas Reported in Literature until March 2015.""",https://pubmed.ncbi.nlm.nih.gov/26859136,enter,entered,primary spinal glioblastomas should be entered into a central registry in order
Title,"""Overexpression of protease-activated receptor type 1 (PAR-1) in glioblastoma multiforme WHO IV cells and blood vessels revealed by NCAM-assisted glioblastoma border labeling.""",https://pubmed.ncbi.nlm.nih.gov/24620969,reveal,revealed,) in glioblastoma multiforme who iv cells and blood vessels revealed by
Abstract,"""Overexpression of protease-activated receptor type 1 (PAR-1) in glioblastoma multiforme WHO IV cells and blood vessels revealed by NCAM-assisted glioblastoma border labeling.""",https://pubmed.ncbi.nlm.nih.gov/24620969,lose,lost,glioblastomas are neuroepithelial tumors with lost cellular differentiation and tenfold
Abstract,"""Overexpression of protease-activated receptor type 1 (PAR-1) in glioblastoma multiforme WHO IV cells and blood vessels revealed by NCAM-assisted glioblastoma border labeling.""",https://pubmed.ncbi.nlm.nih.gov/24620969,hinder,hindered,research on glioblastoma border zone was hindered by the tumor's intense
Abstract,"""Overexpression of protease-activated receptor type 1 (PAR-1) in glioblastoma multiforme WHO IV cells and blood vessels revealed by NCAM-assisted glioblastoma border labeling.""",https://pubmed.ncbi.nlm.nih.gov/24620969,characterize,characterized,human multiform glioblastomas were characterized as a ncam-140 negative entity displaying three
Abstract,"""Overexpression of protease-activated receptor type 1 (PAR-1) in glioblastoma multiforme WHO IV cells and blood vessels revealed by NCAM-assisted glioblastoma border labeling.""",https://pubmed.ncbi.nlm.nih.gov/24620969,compare,compared,mass of glioblastomas compared to their invasion zone and tumor-free
Abstract,"""Cytologic features of pleomorphic xanthoastrocytoma, WHO grade II. A comparative study with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/28084690,relate,related,pxa and glioblastoma were related to cell turnover rather than cytomorphologic features
Abstract,"""Cytologic features of pleomorphic xanthoastrocytoma, WHO grade II. A comparative study with glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/28084690,show,shows,glioblastoma shows features of high cellular replication showing a dirty
Abstract,"""Vessel size and perfusion-derived vascular habitat refines prediction of treatment failure to bevacizumab in recurrent glioblastomas: validation in a prospective cohort.""",https://pubmed.ncbi.nlm.nih.gov/36242633,predict,predicting,"with recurrent glioblastomas, and imaging biomarker predicting treatment response to anti"
Abstract,"""Vessel size and perfusion-derived vascular habitat refines prediction of treatment failure to bevacizumab in recurrent glioblastomas: validation in a prospective cohort.""",https://pubmed.ncbi.nlm.nih.gov/36242633,treat,treated,with recurrent glioblastomas treated with bevacizumab.
Abstract,"""Vessel size and perfusion-derived vascular habitat refines prediction of treatment failure to bevacizumab in recurrent glioblastomas: validation in a prospective cohort.""",https://pubmed.ncbi.nlm.nih.gov/36242633,treat,treated,with recurrent glioblastomas treated with bevacizumab who underwent pretreatment mri with dynamic
Abstract,"""Vessel size and perfusion-derived vascular habitat refines prediction of treatment failure to bevacizumab in recurrent glioblastomas: validation in a prospective cohort.""",https://pubmed.ncbi.nlm.nih.gov/36242633,treat,treated,in recurrent glioblastomas treated with anti-angiogenic therapy and aided patient
Abstract,"""Vessel size and perfusion-derived vascular habitat refines prediction of treatment failure to bevacizumab in recurrent glioblastomas: validation in a prospective cohort.""",https://pubmed.ncbi.nlm.nih.gov/36242633,treat,treated,in recurrent glioblastomas treated with anti-angiogenic therapy.
Abstract,"""Detection of Isocitrate Dehydrogenase Mutated Glioblastomas Through Anomaly Detection Analytics.""",https://pubmed.ncbi.nlm.nih.gov/33887763,base,based,identify midh glioblastoma based on radiomic features derived from magnetic resonance imaging
Abstract,"""Detection of Isocitrate Dehydrogenase Mutated Glioblastomas Through Anomaly Detection Analytics.""",https://pubmed.ncbi.nlm.nih.gov/33887763,use,using,mutation in glioblastoma using preoperative t1 postcontrast imaging.
Abstract,"""Overexpression of LncRNA PSMG3-AS1 Distinguishes Glioblastomas from Sarcoidosis.""",https://pubmed.ncbi.nlm.nih.gov/32529538,misdiagnose,misdiagnosed,"practices, glioblastomas (gbm) in some cases can be misdiagnosed"
Abstract,"""Establishment and characterization of human glioblastoma cell line (HUBT-n).""",https://pubmed.ncbi.nlm.nih.gov/16130901,establish,established,", but glioblastoma cell line (hubt-n) was established"
Abstract,"""Spatial optimization for radiation therapy of brain tumours.""",https://pubmed.ncbi.nlm.nih.gov/31251755,involve,involve,"treatments for glioblastomas commonly involve a combination of surgical intervention, chemotherapy"
Abstract,"""Spatial optimization for radiation therapy of brain tumours.""",https://pubmed.ncbi.nlm.nih.gov/31251755,show,show,"growth of glioblastomas in vivo, but also show potential for the"
Abstract,"""Is there a role for bevacizumab in the treatment of glioblastoma?""",https://pubmed.ncbi.nlm.nih.gov/24056893,base,based,"in progressive glioblastoma, based on improved radiologic response rates observed with"
Abstract,"""Interfractional variation of radiation target and adaptive radiotherapy for totally resected glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23960453,undergo,underwent,patients with glioblastoma who underwent gtr and postoperative rt were analyzed.
Abstract,"""Interfractional variation of radiation target and adaptive radiotherapy for totally resected glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/23960453,undergo,underwent,patients with glioblastoma who underwent gtr.
Title,"""Deciphering Nanoparticle Trafficking into Glioblastomas Uncovers an Augmented Antitumor Effect of Metronomic Chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/34726310,uncover,uncovers,trafficking into glioblastomas uncovers an augmented antitumor effect of metronomic chemotherapy.
Abstract,"""Deciphering Nanoparticle Trafficking into Glioblastomas Uncovers an Augmented Antitumor Effect of Metronomic Chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/34726310,traverse,traverse,explored in glioblastomas as they can traverse the blood-brain barrier
Abstract,"""Deciphering Nanoparticle Trafficking into Glioblastomas Uncovers an Augmented Antitumor Effect of Metronomic Chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/34726310,underlie,underlying,trafficking into glioblastoma cells and their underlying intracellular fate after systemic administration
Abstract,"""Deciphering Nanoparticle Trafficking into Glioblastomas Uncovers an Augmented Antitumor Effect of Metronomic Chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/34726310,show,shown,"an intracranial glioblastoma model, it is shown that ligand-modified"
Abstract,"""Deciphering Nanoparticle Trafficking into Glioblastomas Uncovers an Augmented Antitumor Effect of Metronomic Chemotherapy.""",https://pubmed.ncbi.nlm.nih.gov/34726310,undergo,undergo,"lysosomes of glioblastoma cells, and undergo endolysosomal escape upon photochemical ionization"
Abstract,"""Topographic anatomy and CT correlations in the untreated glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/2833587,localize,localized,concept that glioblastomas are localized within 2 cm of the contrast-
Abstract,"""Topographic anatomy and CT correlations in the untreated glioblastoma multiforme.""",https://pubmed.ncbi.nlm.nih.gov/2833587,treat,treat,suggests that glioblastomas will be difficult to treat successfully by intra-
Abstract,"""Spontaneous radiographic resolution and subsequent redemonstration of an untreated glioblastoma.""",https://pubmed.ncbi.nlm.nih.gov/21476808,represent,represent,biology of glioblastomas but could also represent pseudoregression following successful control of
Title,"""Molecular heterogeneity of glioblastomas: does location matter?""",https://pubmed.ncbi.nlm.nih.gov/26637806,matter,matter,heterogeneity of glioblastomas: does location matter?
Abstract,"""Molecular heterogeneity of glioblastomas: does location matter?""",https://pubmed.ncbi.nlm.nih.gov/26637806,develop,develop,glioblastomas in adults are highly heterogeneous tumors that can develop
Abstract,"""Molecular heterogeneity of glioblastomas: does location matter?""",https://pubmed.ncbi.nlm.nih.gov/26637806,demonstrate,demonstrated,derived two glioblastoma cell lines from cortical and periventricular locations and demonstrated
